Category,ItemGroup,ItemCode,ItemName,CardName,Yr,Mth,Qty,Value,Docs
5. OTHERS,OTHERS,OTH000000000105,MS PIPE,MADHAV PIPES & TUBES P LTD,2025,12,0.634000,32292.000000,1
5. OTHERS,OTHERS,OTH000000000105,MS PIPE,SWASTIK ENTERPRISE,2025,12,0.550000,26675.000000,1
5. OTHERS,OTHERS,OTH000000000119,MS ROUNDS,FEROZ & CO,2025,12,0.520000,24076.000000,1
5. OTHERS,OTHERS,OTH000000000119,MS ROUNDS,SWASTIK ENTERPRISE,2025,12,4.995000,233522.500000,3
5. OTHERS,OTHERS,OTH000000000128,MS SQUARE,FEROZ & CO,2025,12,0.120000,5580.000000,1
5. OTHERS,OTHERS,OTH000000000128,MS SQUARE,SWASTIK ENTERPRISE,2025,12,0.254000,12412.000000,1
5. OTHERS,OTHERS,OTH000000000132,MS WIRE,GLOBAL FE.C FASTENERS,2025,12,3.000000,171000.000000,1
5. OTHERS,OTHERS,OTH000000000158,UB / UC -JSPL,SRI BALAJI CORPORATION,2025,12,13.640000,990972.500000,1
5. OTHERS,OTHERS,OTH000000000202,MS ANGLE 45X45X5MM,SWASTIK ENTERPRISE,2025,12,1.200000,53700.000000,1
5. OTHERS,OTHERS,PM000000000446,PM PLATE,"V.K INDUSTRIAL CORPORATION LTD.,",2025,12,257.580000,13765024.700000,10
5. OTHERS,OTHERS,RS000000000002,SAIL RS JOISTS 150X75MM,SHREE SAKTHI NARAYAN STEEL LTD,2025,12,0.740000,37925.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000081,SSP HR COIL 10MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,15.325000,758587.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000083,SAIL HR COIL 10MMX1500/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,27.050000,1428510.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000087,SSP HR COIL 12MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,15.535000,776750.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000092,SSP HR COIL 2.5MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,31.225000,1561250.000000,2
1. SAIL HR,SAIL HR COIL,HR000000000096,SSP HR COIL 2.8MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,31.020000,1526184.000000,2
1. SAIL HR,SAIL HR COIL,HR000000000098,SSP HR COIL 2.9MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,61.820000,3091000.000000,2
1. SAIL HR,SAIL HR COIL,HR000000000100,SSP HR COIL 2MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,15.455000,772750.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000103,SSP HR COIL 3.15MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,62.065000,3053598.000000,3
1. SAIL HR,SAIL HR COIL,HR000000000110,SSP HR COIL 3MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,124.455000,6222750.000000,7
1. SAIL HR,SAIL HR COIL,HR000000000115,SSP HR COIL 4MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,31.195000,1559750.000000,2
1. SAIL HR,SAIL HR COIL,HR000000000122,SAIL HR COIL 6MMX1500/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,21.540000,1151959.200000,1
1. SAIL HR,SAIL HR COIL,HR000000000123,SAIL HR COIL 6MMX1500,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,65.320000,3370523.750000,1
1. SAIL HR,SAIL HR COIL,HR000000000129,SSP HR COIL 7MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,46.325000,2293087.500000,2
1. SAIL HR,SAIL HR COIL,HR000000000130,SSP HR COIL 8MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,15.285000,756607.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000132,SAIL HR COIL 8MMX1250/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,20.850000,1101088.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000134,SAIL HR COIL 3MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,166.910000,8055443.160000,4
1. SAIL HR,SAIL HR COIL,HR000000000225,SAIL HR COIL 6MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,104.510000,5043881.890000,3
1. SAIL HR,SAIL HR COIL,HR000000000266,SAIL HR COIL 10MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,32.070000,1650963.600000,1
1. SAIL HR,SAIL HR COIL,HR000000000461,SAIL HR COIL 16MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,63.790000,3245564.630000,2
1. SAIL HR,SAIL HR COIL,HR000000000561,SAIL HR COIL 1.6MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,127.350000,6712267.320000,2
1. SAIL HR,SAIL HR COIL,HR000000000575,SAIL HR COIL 20MMX2000/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,32.020000,1691067.780000,1
1. SAIL HR,SAIL HR COIL,HR000000000577,SAIL HR COIL 4.8MMX1500/HSFQ450,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,90.230000,4582687.910000,3
1. SAIL HR,SAIL HR COIL,HR000000000578,SAIL HR COIL 7.8MMX1500/HSFQ450,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,41.835000,2206870.350000,2
1. SAIL HR,SAIL HR COIL,HR000000000618,SAIL HR COIL 2MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,115.660000,5668498.800000,4
1. SAIL HR,SAIL HR COIL,HR000000000626,SAIL HR COIL 4MMX1500/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,20.860000,1101616.600000,1
1. SAIL HR,SAIL HR COIL,HR000000000915,SAIL HR COIL 5.8MMX1500/HSFQ450,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,62.410000,3124382.110000,2
1. SAIL HR,SAIL HR COIL,HR000000000990,SAIL HR COIL 5MMX2000/E350,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,32.290000,1709557.890000,1
1. SAIL HR,SAIL HR COIL,HR000000001011,SAIL HR COIL 20MMX1250/E350,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,21.370000,1142867.600000,1
1. SAIL HR,SAIL HR COIL,HRC000000000072,HR PLATE 08X1500X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,33.580000,1723661.400000,1
1. SAIL HR,SAIL HR COIL,HRC000000000079,HR PLATE 10X1500X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,5.300000,272049.000000,1
1. SAIL HR,SAIL HR COIL,HRC000000000090,HR PLATE 12X1500X6300XE250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,37.780000,1939247.400000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,CH000000000026,SAIL NPB 600x220X12 MM(122.45kg)-E250  (DO NOT USE),STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,128.380000,7099481.680000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,CH000000000043,SAIL NPB 600x220X12 MM(154.47kg)-E250  (DO  NOT USE),STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,38.100000,2181987.000000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000019,SAIL MS ANGLES 50X50X6MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,20.920000,1101647.200000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000024,SAIL MS ANGLES 75X75X6MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,65.290000,3257892.900000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000031,SAIL MS CHANNEL 125X65MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,15.660000,821993.400000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000032,SAIL MS CHANNEL 150X75MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,191.800000,9355817.360000,3
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000036,SAIL MS CHANNEL 250X82MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,65.360000,3252941.710000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000038,SAIL MS CHANNEL 400X100MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,63.400000,3317671.280000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000046,SAIL NPB 300X150X6.1MM(36.5kg) - E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,33.020000,1709445.400000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000119,SAIL NPB 300X150X7.1MM(42.25kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,123.920000,6181541.760000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000129,SAIL NPB 450X190X9.4MM(77.58kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,233.180000,12136002.910000,4
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000137,SAIL NPB 350X170X(57.10kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,59.500000,3033421.260000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000138,SAIL NPB 350X170X(50.22kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,64.960000,3298230.970000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,RS000000000002,SAIL RS JOISTS 150X75MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,36.360000,1845997.200000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,RS000000000004,SAIL RS JOISTS 250X125MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,1,382.800000,19057234.820000,6
3. RINL TMT,RINL TMT,TMT000000000038,VIZAG TMT REBAR COIL FE500D 12MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,265.440000,13348194.580000,5
3. RINL TMT,RINL TMT,TMT000000000040,VIZAG TMT REBAR COIL FE500D 8MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,286.110000,15138847.290000,7
3. RINL TMT,RINL TMT,TMT000000000048,VIZAG TMT REBARS FE500D 20MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,67.280000,3572730.820000,1
3. RINL TMT,RINL TMT,TMT000000000070,VIZAG TMT REBAR COIL FE550D 8MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,263.020000,13909852.000000,8
3. RINL TMT,RINL TMT,TMT000000000071,VIZAG TMT REBARS FE550D 16MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,251.560000,12393971.250000,4
3. RINL TMT,RINL TMT,TMT000000000072,VIZAG TMT REBAR COIL FE550D 10MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,456.000000,23430328.530000,12
3. RINL TMT,RINL TMT,TMT000000000073,VIZAG TMT REBAR COIL FE550D 12MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,121.280000,6185280.000000,4
3. RINL TMT,RINL TMT,TMT000000000075,VIZAG TMT REBARS FE550D 20MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,224.180000,11564630.140000,4
3. RINL TMT,RINL TMT,TMT000000000076,VIZAG TMT REBARS FE550D 25MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,165.230000,8615175.930000,3
3. RINL TMT,RINL TMT,TMT000000000077,VIZAG TMT REBARS FE550D 32MM,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,64.960000,3401516.070000,1
3. RINL TMT,RINL TMT,TMT000000000078,VIZAG TMT REBARS 10MM  IS1786 FE550D STRAIGHT,RASHTRIYA ISPAT NIGAM LIMITED,2026,1,122.420000,6326126.000000,4
5. OTHERS,OTHERS,CH000000000007,JSW CHEQUERED COIL 6MMX1250,AGARWAL STEEL ENTERPRISES (P),2026,1,38.595000,2072551.500000,2
5. OTHERS,OTHERS,HR000000000068,JSW HR COIL 8MMX1500,AGARWAL STEEL ENTERPRISES (P),2026,1,31.650000,1652130.000000,1
5. OTHERS,OTHERS,HR000000000074,JSW HR COIL 8MMX2000/E350BR,AGARWAL STEEL ENTERPRISES (P),2026,1,31.170000,1728376.500000,1
5. OTHERS,OTHERS,HR000000000084,SAIL HR COIL 5MMX1250,G.G STEEL (PURCHASE),2026,1,20.820000,1051410.000000,1
5. OTHERS,OTHERS,HR000000000123,SAIL HR COIL 6MMX1500,G.G STEEL (PURCHASE),2026,1,20.930000,1067430.000000,1
5. OTHERS,OTHERS,HR000000000133,SAIL HR COIL 8MMX1250,G.G STEEL (PURCHASE),2026,1,20.940000,1067940.000000,1
5. OTHERS,OTHERS,HR000000000134,SAIL HR COIL 3MMX1250,G.G STEEL (PURCHASE),2026,1,83.300000,4231700.000000,2
5. OTHERS,OTHERS,HR000000000135,SAIL HR COIL 2.5MMX1250,G.G STEEL (PURCHASE),2026,1,20.800000,1050400.000000,1
5. OTHERS,OTHERS,HR000000000136,SAIL HR COIL 10MMX1250,G.G STEEL (PURCHASE),2026,1,41.550000,2108590.000000,2
5. OTHERS,OTHERS,HR000000000170,JSW HR COIL 10MMX2000,AGARWAL STEEL ENTERPRISES (P),2026,1,29.530000,1556231.000000,1
5. OTHERS,OTHERS,HR000000000181,JSW HR COIL 8MMX2000,AGARWAL STEEL ENTERPRISES (P),2026,1,61.725000,3252907.500000,2
5. OTHERS,OTHERS,HR000000000203,SAIL HR COIL 8MMX1500,G.G STEEL (PURCHASE),2026,1,48.800000,2488800.000000,2
5. OTHERS,OTHERS,HR000000000224,SAIL HR COIL 12MMX1250,G.G STEEL (PURCHASE),2026,1,20.870000,1064370.000000,1
5. OTHERS,OTHERS,HR000000000225,SAIL HR COIL 6MMX1250,G.G STEEL (PURCHASE),2026,1,20.930000,1067430.000000,2
5. OTHERS,OTHERS,HR000000000265,SAIL HR COIL 8MMX2000,G.G STEEL (PURCHASE),2026,1,54.385000,2868797.500000,2
5. OTHERS,OTHERS,HR000000000324,JSW HR COIL 25MMX1500,AGARWAL STEEL ENTERPRISES (P),2026,1,51.690000,2685295.500000,1
5. OTHERS,OTHERS,HR000000000455,SAIL HR COIL 16MMX1250,G.G STEEL (PURCHASE),2026,1,20.860000,1053430.000000,1
5. OTHERS,OTHERS,HR000000000563,JSW HR COIL 25MMX1250,AGARWAL STEEL ENTERPRISES (P),2026,1,23.400000,1215630.000000,1
5. OTHERS,OTHERS,HRC000000000049,HR PLATE 05X1500X6300XE350,NMDC STEEL LTD,2026,1,40.825000,2022879.080000,3
5. OTHERS,OTHERS,HRC000000000084,HR PLATE 10X1500X6300XE350,NMDC STEEL LTD,2026,1,50.400000,2497321.040000,3
5. OTHERS,OTHERS,HRC000000000184,HR PLATE 25X1250X6300XE250,KAPIL AGENCIES(PURCHASE),2026,1,3.190000,173855.000000,1
5. OTHERS,OTHERS,MS000000000059,VIZAG MS ANGLE 50X50X6MM,G2 STEEL SERVICES PVT LTD,2026,1,190.300000,9610150.000000,6
5. OTHERS,OTHERS,MS000000000060,VIZAG MS ANGLE 65X65X6MM,G2 STEEL SERVICES PVT LTD,2026,1,67.600000,3380000.000000,2
5. OTHERS,OTHERS,MS000000000068,VIZAG MS CHANNEL 100X50MM,G2 STEEL SERVICES PVT LTD,2026,1,63.720000,3058560.000000,2
5. OTHERS,OTHERS,MS000000000070,VIZAG MS CHANNEL 150X75MM,G2 STEEL SERVICES PVT LTD,2026,1,127.600000,6507600.000000,4
5. OTHERS,OTHERS,MS000000000071,VIZAG MS CHANNEL 200X75MM,G2 STEEL SERVICES PVT LTD,2026,1,65.000000,3152500.000000,2
5. OTHERS,OTHERS,MS000000000144,VIZAG MS ANGLE 130X130X10MM,G2 STEEL SERVICES PVT LTD,2026,1,29.560000,1478000.000000,1
5. OTHERS,OTHERS,MS000000000145,VIZAG MS ANGLE 150X150X16MM,G2 STEEL SERVICES PVT LTD,2026,1,9.950000,497500.000000,1
5. OTHERS,OTHERS,NMDC000000000001,NMDC HR COIL 4.8MMX1500XE450,NMDC STEEL LTD,2026,1,62.600000,3173820.000000,2
5. OTHERS,OTHERS,NMDC000000000002,NMDC HR COIL 5.8MMX1500XE450,NMDC STEEL LTD,2026,1,62.810000,3184467.000000,2
5. OTHERS,OTHERS,NMDC000000000003,NMDC HR SHEET 02X1250X2500,NMDC STEEL LTD,2026,1,163.395000,7851146.320000,5
5. OTHERS,OTHERS,NMDC000000000004,NMDC HR SHEET 03X1250X2500,NMDC STEEL LTD,2026,1,9.365000,445306.020000,1
5. OTHERS,OTHERS,NMDC000000000005,NMDC HR COIL 4.8MMX1250,NMDC STEEL LTD,2026,1,83.590000,3928730.000000,2
5. OTHERS,OTHERS,NMDC000000000006,NMDC HR COIL 8MMX1500,NMDC STEEL LTD,2026,1,125.050000,5877350.000000,3
5. OTHERS,OTHERS,NMDC000000000007,NMDC HR COIL 7.8MMX1500,NMDC STEEL LTD,2026,1,21.050000,989350.000000,1
5. OTHERS,OTHERS,NMDC000000000008,NMDC HR COIL 4MMX1250,NMDC STEEL LTD,2026,1,20.950000,984650.000000,1
5. OTHERS,OTHERS,NMDC000000000009,NMDC HR COIL 10MMX1250,NMDC STEEL LTD,2026,1,41.580000,1954260.000000,1
5. OTHERS,OTHERS,OTH000000000016,GI BINDING WIRE,GLOBAL FE.C FASTENERS,2026,1,6.000000,399000.000000,3
5. OTHERS,OTHERS,OTH000000000044,MS ANGLES,SRI BALAJI CORPORATION,2026,1,16.660000,1049580.000000,1
5. OTHERS,OTHERS,OTH000000000044,MS ANGLES,SWASTIK ENTERPRISE,2026,1,0.328000,16860.500000,3
5. OTHERS,OTHERS,OTH000000000050,MS CHANNELS,SRI VENKATESWAR METAL INDUSTRIES PRIVATE LIMITED,2026,1,4.240000,232140.000000,1
5. OTHERS,OTHERS,OTH000000000058,MS FLATS,FEROZ & CO,2026,1,5.010000,251502.000000,2
5. OTHERS,OTHERS,OTH000000000058,MS FLATS,SWASTIK ENTERPRISE,2026,1,9.055000,462820.000000,5
5. OTHERS,OTHERS,OTH000000000105,MS PIPE,BOMBAY HARDWARE PVT LTD,2026,1,2.190000,131400.000000,1
5. OTHERS,OTHERS,OTH000000000105,MS PIPE,CALCUTTA TUBE CENTRE PRIVATE LIMITED,2026,1,2.040000,119560.320000,1
5. OTHERS,OTHERS,OTH000000000105,MS PIPE,JINDAL PIPE INDUSTRIES,2026,1,17.300000,977170.000000,2
5. OTHERS,OTHERS,OTH000000000105,MS PIPE,MADHAV PIPES & TUBES P LTD,2026,1,1.240000,66340.000000,1
5. OTHERS,OTHERS,OTH000000000119,MS ROUNDS,FEROZ & CO,2026,1,2.220000,112099.000000,2
5. OTHERS,OTHERS,OTH000000000119,MS ROUNDS,P.RAGHAVA CHETTY P.NARAYANA SWAMY CHETTY (MDS),2026,1,5.270000,260865.000000,1
5. OTHERS,OTHERS,OTH000000000119,MS ROUNDS,SWASTIK ENTERPRISE,2026,1,0.315000,16142.500000,2
5. OTHERS,OTHERS,OTH000000000128,MS SQUARE,SWASTIK ENTERPRISE,2026,1,0.580000,28130.000000,1
5. OTHERS,OTHERS,OTH000000000132,MS WIRE,GLOBAL FE.C FASTENERS,2026,1,3.000000,180000.000000,1
5. OTHERS,OTHERS,OTH000000000158,UB / UC -JSPL,BISHWESHWARLAL STEELS (PURCHASE),2026,1,3.250000,242125.000000,1
5. OTHERS,OTHERS,OTH000000000162,UB 254X146X31MM,BISHWESHWARLAL STEELS (PURCHASE),2026,1,11.740000,827670.000000,1
5. OTHERS,OTHERS,OTH000000000167,UC 152X152X23MM,BISHWESHWARLAL STEELS (PURCHASE),2026,1,1.120000,75600.000000,1
5. OTHERS,OTHERS,OTH000000000217,JSPL MS CHANNEL 300X90MM,TIRUPATI STRUCTURES (INDIA) PRIVATE LIMITED,2026,1,39.980000,1911044.000000,1
5. OTHERS,OTHERS,OTH000000000220,SQUARE BAR,SHREE AAGARSEN STEEL INDUSTRIES PVT LTD.,2026,1,0.830000,53535.000000,1
5. OTHERS,OTHERS,PM000000000446,PM PLATE,PSR STEELS,2026,1,2.470000,130910.000000,1
5. OTHERS,OTHERS,PM000000000446,PM PLATE,"V.K INDUSTRIAL CORPORATION LTD.,",2026,1,64.000000,3380215.000000,7
NMDC,NMDC,NMDC000000000009,NMDC HR COIL 10MMX1250,NMDC STEEL LTD,2026,1,41.800000,1964600.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000088,SAIL HR COIL 12MMX1500,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,63.830000,3338600.710000,1
1. SAIL HR,SAIL HR COIL,HR000000000095,SAIL HR COIL 12MMX1250/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,63.860000,3471834.480000,1
1. SAIL HR,SAIL HR COIL,HR000000000264,SAIL HR COIL 6MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,64.130000,3357398.530000,1
1. SAIL HR,SAIL HR COIL,HR000000000265,SAIL HR COIL 8MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,127.850000,6694624.560000,2
1. SAIL HR,SAIL HR COIL,HR000000000266,SAIL HR COIL 10MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,127.550000,6679864.510000,2
1. SAIL HR,SAIL HR COIL,HR000000000267,SAIL HR COIL 12MMX2000,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,95.380000,4947841.840000,2
1. SAIL HR,SAIL HR COIL,HR000000000537,SAIL HR COIL 8MMX2000/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,32.100000,1696628.810000,1
1. SAIL HR,SAIL HR COIL,HR000000000549,SAIL HR COIL 20MMX1500,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,26.550000,1392016.500000,1
1. SAIL HR,SAIL HR COIL,HR000000000551,SAIL HR COIL 20MMX1250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,62.910000,3297374.190000,1
1. SAIL HR,SAIL HR COIL,HR000000000604,SAIL HR COIL 20MMX1500/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,26.570000,1483403.100000,1
1. SAIL HR,SAIL HR COIL,HR000000000626,SAIL HR COIL 4MMX1500/E350BR,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,21.100000,1134336.000000,1
1. SAIL HR,SAIL HR COIL,HR000000000934,SAIL HR COIL 7.8MMX1500/HSFQ550,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,31.340000,1810825.200000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,CH000000000026,SAIL NPB 600x220X12 MM(122.45kg)-E250  (DO NOT USE),STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,122.360000,6762720.210000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000024,SAIL MS ANGLES 75X75X6MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,60.450000,3228967.010000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000030,SAIL MS CHANNEL 100X50MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,260.800000,12842885.510000,4
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000035,SAIL MS CHANNEL 200X75MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,509.500000,26640645.570000,8
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000036,SAIL MS CHANNEL 250X82MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,129.300000,6419389.790000,2
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000037,SAIL MS CHANNEL 300X90 MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,65.800000,3274737.690000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000038,SAIL MS CHANNEL 400X100MM,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,64.600000,3377671.080000,1
2. SAIL STRUCTURALS,SAIL STRUCTURAL,MS000000000042,SAIL NPB 200X100X6.2MM(25kg)-E250,STEEL AUTHORITY OF INDIA LTD - STRUCTURALS/HR COIL  (SAP CODE 1000142915),2026,2,190.500000,9760810.390000,3
