ItemCode,ItemName,ItemGroup,Category,WhsCode,WhsName,OnHand,Committed,OnOrder,Grade,Thickness,Width,Length
HR000000000633,SAIL HR COIL 16MMX1250/E350,SAIL HR COIL,1. SAIL HR,38,Chennai Warehouse - COIL,20.800000,0.000000,0.000000,E350,16.000000,1250.000000,
NMDC000000000014,NMDC HR COIL 5.8MMX1250,SAIL H.R.PLATE,1. SAIL HR,38,Chennai Warehouse - COIL,20.740000,18.000000,18.001000,E250,5.800000,1250.000000,
NMDC000000000033,NMDC HR COIL 4.8MMX1500/HSFQ450,SAIL H.R.PLATE,1. SAIL HR,38,Chennai Warehouse - COIL,20.710000,18.000000,21.000000,HSFQ450,4.800000,1500.000000,
NMDC000000000008,NMDC HR COIL 4MMX1250,SAIL H.R.PLATE,1. SAIL HR,38,Chennai Warehouse - COIL,20.520000,0.000000,0.000000,E250,4.000000,1250.000000,
NMDC000000000017,NMDC HR COIL 12MMX1500,SAIL H.R.PLATE,1. SAIL HR,38,Chennai Warehouse - COIL,20.440000,3.000000,3.000000,E250,12.000000,1500.000000,
NMDC000000000081,NMDC HR COIL 4MMX1500 E350,SAIL H.R.PLATE,1. SAIL HR,38,Chennai Warehouse - COIL,14.756000,0.000000,0.000000,E350,4.000000,1500.000000,
HR000000001025,AMNS HR COIL 12X2000MM/E350BR,OTHERS,8. OTHERS,38,Chennai Warehouse - COIL,11.457000,0.000000,0.000000,IS2062 E350BR,12.000000,2000.000000,0.000000
HR000000000602,SSP HR COIL 12MMX1250/E350BR,SAIL H.R.PLATE,1. SAIL HR,38,Chennai Warehouse - COIL,11.156000,0.000000,0.000000,IS2062 E350 BR,12.000000,1250.000000,
CH000000000047,SAIL CHEQUERED COIL 5MMX1500,SAIL H.R.PLATE,1. SAIL HR,38,Chennai Warehouse - COIL,10.236000,0.000000,0.000000,IS3502/IS10748GRII,5.000000,1500.000000,
HR000000000393,SAIL HR COIL 5MMX2000,SAIL HR COIL,1. SAIL HR,38,Chennai Warehouse - COIL,8.450000,0.000000,0.000000,E250,5.000000,2000.000000,
MS000000000035,SAIL MS CHANNEL 200X75MM,SAIL STRUCTURAL,2. SAIL STRUCTURALS,39,Stock In Transit,64.900000,0.000000,0.000000,IS2062 E250 BR,,200.000000,12000.000000
MS000000000119,SAIL NPB 300X150X7.1MM(42.25kg)-E250,SAIL STRUCTURAL,2. SAIL STRUCTURALS,39,Stock In Transit,64.680000,0.000000,0.000000,IS2062 E250 BR,7.100000,0.000000,0.000000
MS000000000031,SAIL MS CHANNEL 125X65MM,SAIL STRUCTURAL,2. SAIL STRUCTURALS,39,Stock In Transit,60.260000,0.000000,0.000000,IS2062 E250 BR,,125.000000,12000.000000
MS000000000138,SAIL NPB 350X170X(50.22kg)-E250,SAIL STRUCTURAL,2. SAIL STRUCTURALS,39,Stock In Transit,52.390000,0.000000,0.000000,IS2062 E250 BR,,0.000000,0.000000
MS000000000042,SAIL NPB 200X100X6.2MM(25kg)-E250,SAIL STRUCTURAL,2. SAIL STRUCTURALS,39,Stock In Transit,46.130000,0.000000,0.000000,IS2062 E250 BR,6.200000,0.000000,0.000000
MS000000000001,SAIL MS ANGLE 100X100X10MM,SAIL STRUCTURAL,2. SAIL STRUCTURALS,39,Stock In Transit,0.230000,0.000000,0.000000,IS2062 E250 A,10.000000,100.000000,12000.000000
